# fit | chi2 = 30.08 | parameters: omega_b: 2.2350e-02, omega_cdm: 1.2000e-01, Omega_k: 0.0000e+00, Omega_nu: 0.0000e+00, Omega_m: 3.1243e-01, h: 6.7500e-01, A_s: 2.0989e-09, n_s: 9.6500e-01, sigma8: 8.2325e-01, 
# b1: 1.9536, c2: 0.5865, c4: 0.0000, b3: -0.3595, cct: 0.1821, cr1: -0.8417, cr2: -0.8080, ce0: 1.4954, ce1: 0.0000, ce2: -1.6292, b2: 0.4147, b4: 0.4147, 
# k [h/Mpc], P_data_l0 [Mpc/h]^3, sigma_data_l0 [Mpc/h]^3, P_theo_l0 [Mpc/h]^3
0.0162 6.945880e+04 5.052376e+03 6.777419e+04
0.0269 5.537600e+04 2.669419e+03 5.879418e+04
0.0377 4.547990e+04 1.525225e+03 4.602144e+04
0.0485 3.659370e+04 9.706544e+02 3.718722e+04
0.0592 3.209940e+04 6.864299e+02 3.210749e+04
0.0700 2.850840e+04 5.081545e+02 2.812496e+04
0.0808 2.382430e+04 3.829608e+02 2.384511e+04
0.0916 1.990650e+04 2.895060e+02 1.976532e+04
0.1023 1.687880e+04 2.359691e+02 1.675294e+04
0.1131 1.467360e+04 1.899679e+02 1.487576e+04
0.1239 1.389160e+04 1.608583e+02 1.357586e+04
0.1346 1.213490e+04 1.392706e+02 1.232318e+04
0.1454 1.094850e+04 1.182861e+02 1.100356e+04
0.1562 9.747230e+03 1.052554e+02 9.804520e+03
0.1669 8.869040e+03 9.233504e+01 8.876709e+03
0.1777 8.171100e+03 8.160251e+01 8.194357e+03
0.1885 7.746920e+03 7.222105e+01 7.630145e+03
0.1993 7.155290e+03 6.810286e+01 7.091602e+03
0.2100 6.498320e+03 6.199137e+01 6.566188e+03
0.2208 6.094280e+03 5.662888e+01 6.089203e+03
