# fit | chi2 = 0.00 | parameters: omega_b: 4.9053e-02, omega_cdm: 1.2000e-01, Omega_k: 0.0000e+00, Omega_nu: 0.0000e+00, Omega_m: 3.1243e-01, h: 6.7500e-01, A_s: 2.0989e-09, n_s: 9.6500e-01, sigma8: 8.2315e-01, 
# b1: 2.0432, c2: 0.6833, c4: 0.0000, b3: -0.5930, cct: 0.1863, cr1: -0.9045, cr2: -0.8351, ce0: 3.5254, ce1: 0.0000, ce2: -2.0504, b2: 0.4832, b4: 0.4832, 
# k [h/Mpc], P_data_l0 [Mpc/h]^3, sigma_data_l0 [Mpc/h]^3, P_theo_l0 [Mpc/h]^3k [h/Mpc], P_data_l2 [Mpc/h]^3, sigma_data_l2 [Mpc/h]^3, P_theo_l2 [Mpc/h]^3
0.0150 3.303257e+04 1.527162e+04 3.302900e+04
0.0250 2.909229e+04 8.367253e+03 2.908921e+04
0.0350 2.218328e+04 4.704551e+03 2.218085e+04
0.0450 1.700199e+04 2.911289e+03 1.700004e+04
0.0550 1.396307e+04 2.047785e+03 1.396148e+04
0.0650 1.187427e+04 1.559874e+03 1.187299e+04
0.0750 9.935034e+03 1.193997e+03 9.933990e+03
0.0850 8.109197e+03 8.902816e+02 8.108287e+03
0.0950 6.668776e+03 6.638847e+02 6.667936e+03
0.1050 5.652780e+03 5.193296e+02 5.652036e+03
0.1150 4.891837e+03 4.335368e+02 4.891251e+03
0.1250 4.247700e+03 3.749508e+02 4.247293e+03
0.1350 3.692972e+03 3.219824e+02 3.692697e+03
0.1450 3.260013e+03 2.699646e+02 3.259804e+03
0.1550 2.921369e+03 2.247634e+02 2.921203e+03
0.1650 2.614652e+03 1.914038e+02 2.614559e+03
0.1750 2.305296e+03 1.690302e+02 2.305314e+03
0.1850 2.001918e+03 1.529412e+02 2.002065e+03
0.1950 1.738794e+03 1.385361e+02 1.739061e+03
